"user_id","discounted_booking_rate","avg_dist_flown","flight_to_hotel_booking_ratio","checked_bags_ratio","booking_count","booking_rate","active_days","avg_page_clicks","avg_bags","cancellation_rate","num_flight_booked","num_hotel_booked","avg_num_seats","total_checked_bags","travel_lead_time","avg_cancel_lead_time","total_dist_flown","avg_dist_flown_incl","avg_hotel_stay","avg_hotel_rooms","avg_trip_duration","avg_session_duration","num_flights_discount_applied","num_hotel_discount_applied","num_flights_discount_offered","num_hotel_discount_offered","total_hotel_discount_charges","total_flight_discount_charges","customer_age","gender","married","has_children","home_city","home_country","home_airport","num_trips","num_sessions","user_start_date","user_end_date","total_page_clicks","avg_session_duration_seconds","num_of_cancellation","num_of_flights_discount","num_of_hotel_discount","total_flight_charges","total_hotel_charges","total_sales","age_group","avg_total_sales","customer_value_per_trip","customer_value_per_session","avg_cust_lifespan","hotel_discount_proportion","flight_discount_proportion","avg_flight_discount_charges","avg_hotel_discount_charges","total_discount_proportion","avg_dollar_saved","avg_dollar_saved_per_km","customer_lifetime_value","scaled_ads","bargain_hunter_index","perks_offered"
"554507","0","468.9100000000000000","0","0","3","0.38","144","18.88","0.00","0.00","1","3","0","0","11.00","","468.91","58.61","2","1","1","00:02:21.25","0","0","2","1","0.00","0.00","36","F","true","false","norfolk","usa","ORF","3","8","2023-01-26","2023-06-20","151","141.250","0","2","1","81.46","1164.00","1245.460","Middle Aged","1245.46","415.15","155.68","1.02","0.13","0.25","0.08","0.05","0.38","0","0","423.45","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"554532","0","2758.0133333333333333","1","0","3","0.38","164","20.00","0.33","0.00","3","3","1","1","7.67","","8274.04","1034.25","3","1","4","00:02:28.875","0","0","1","0","0","0.00","40","F","false","false","vancouver","canada","YVR","3","8","2023-01-26","2023-07-10","160","148.875","0","1","0","1517.63","1754.00","3271.630","Middle Aged","3271.63","1090.54","408.95","1.02","0.00","0.13","0.10","0","0.13","0","0","1112.35","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"554560","2","3040.9800000000000000","1","0","1","0.13","87","11.13","0.00","0.00","1","1","1","0","8.00","","3040.98","380.12","3","1","5","00:01:23.25","1","1","2","1","47.70","117.26","21","F","false","false","calgary","canada","YYC","1","8","2023-01-26","2023-04-24","89","83.250","0","3","2","469.06","906.30","1375.356","Student","1375.36","1375.36","171.92","1.02","0.25","0.38","0.18","0.08","0.63","117.26","0.039","1402.87","0.291","0.0199","Access to Special Booking Discounts"
"554609","0","3563.7100000000000000","1","0","2","0.25","146","15.00","0.00","0.00","2","2","1","0","7.00","","7127.42","890.93","3","1","5","00:01:51","0","0","1","2","0.00","0.00","44","F","false","false","baltimore","usa","BWI","2","8","2023-01-26","2023-06-22","120","111.000","0","1","2","1227.41","1102.00","2329.410","Middle Aged","2329.41","1164.71","291.18","1.02","0.25","0.13","0.15","0.05","0.38","0","0","1188.00","0.000","0.0000","Free Meal Included With Hotel Booking"
"554632","1","0","0","0","1","0.13","128","10.13","0","0.00","0","1","0","0","","","0.00","0.00","1","1","0","00:01:14.375","0","1","3","1","10.2","0.00","19","F","false","false","san antonio","usa","RND","1","8","2023-01-26","2023-06-03","81","74.375","0","3","2","0.00","91.80","91.800","Student","91.80","91.80","11.48","1.02","0.25","0.38","0.15","0.10","0.63","0","0","93.64","0.000","0.0000","Access to Special Booking Discounts"
"554670","0","2735.5750000000000000","2","0","2","0.25","79","9.50","0.50","0.00","2","1","1","1","7.50","","5471.15","683.89","1","1","2","00:01:10.75","1","0","2","1","0.00","99.82","55","F","true","false","austin","usa","AUS","2","8","2023-01-26","2023-04-15","76","70.750","0","3","1","847.46","96.00","943.464","Middle Aged","943.46","471.73","117.93","1.02","0.13","0.38","0.15","0.05","0.50","99.82","0.018","481.16","0.134","0.0076","10% Discount on Next Confirmed Booking"
"554681","0","0","0","0","1","0.13","138","11.50","0","0.00","0","1","0","0","","","0.00","0.00","7","2","0","00:01:25.5","0","0","1","2","0.00","0.00","25","F","true","true","columbus","usa","CMH","1","8","2023-01-26","2023-06-13","92","85.500","0","1","2","0.00","3500.00","3500.000","Young Aged","3500.00","3500.00","437.50","1.02","0.25","0.13","0.05","0.08","0.38","0","0","3570.00","0.000","0.0000","Free Meal Included With Hotel Booking"
"554724","0","0","0","0","1","0.13","153","18.75","0","0.00","0","1","0","0","","","0.00","0.00","5","1","0","00:02:20.25","0","0","1","0","0","0.00","22","F","false","false","norfolk","usa","ORF","1","8","2023-01-26","2023-06-29","150","140.250","0","1","0","0.00","1090.00","1090.000","Student","1090.00","1090.00","136.25","1.02","0.00","0.13","0.10","0","0.13","0","0","1111.80","0.000","0.0000","Extended Booking Flexibility Options"
"554753","0","5837.6450000000000000","1","0","4","0.44","172","13.22","0.50","0.00","4","3","1","2","68.25","","23350.58","2594.51","2","1","6","00:01:37.888889","0","1","0","1","39.8","0.00","41","F","false","true","wichita","usa","IAB","4","9","2023-01-26","2023-07-17","119","97.889","0","0","2","10727.34","1485.20","12212.540","Middle Aged","12212.54","3053.14","1356.95","1.02","0.22","0.00","0","0.10","0.22","0","0","3114.20","0.000","0.0000","Priority Check-in and Boarding Privilege"
"554801","0","6315.1133333333333333","1","0","3","0.38","161","10.25","0.00","0.00","3","3","1","0","117.67","","18945.34","2368.17","3","1","4","00:01:16.25","0","0","1","0","0","0.00","53","F","false","false","toronto","canada","YYZ","3","8","2023-01-26","2023-07-06","82","76.250","0","1","0","3524.28","2798.00","6322.280","Middle Aged","6322.28","2107.43","790.29","1.02","0.00","0.13","0.10","0","0.13","0","0","2149.58","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"554853","0","575.8600000000000000","0","0","2","0.25","166","25.63","0.00","0.00","1","2","1","0","10.00","","575.86","71.98","13","1","0","00:03:12.25","0","0","0","1","0.00","0.00","42","F","false","false","new york","usa","LGA","2","8","2023-01-26","2023-07-11","205","192.250","0","0","1","49.31","5865.00","5914.310","Middle Aged","5914.31","2957.16","739.29","1.02","0.13","0.00","0","0.15","0.13","0","0","3016.30","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"554866","0","0","0","0","0","0.00","124","7.11","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:00:53.777778","0","0","1","1","0.00","0.00","21","F","false","false","akron","usa","AKR","0","9","2023-01-26","2023-05-31","64","53.778","0","1","1","0.00","0.00","0.000","Student","0.00","","0.00","1.02","0.11","0.11","0.15","0.25","0.22","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"554885","0","2212.6820000000000000","1","1","5","0.63","131","23.88","1.00","0.00","5","5","1","5","7.20","","11063.41","1382.93","3","1","4","00:02:57.875","1","1","0","0","46.8","37.66","39","F","false","false","phoenix","usa","LUF","5","8","2023-01-26","2023-06-07","191","177.875","0","1","1","1892.29","3827.20","5719.486","Middle Aged","5719.49","1143.90","714.94","1.02","0.13","0.13","0.10","0.20","0.25","37.66","0.003","1166.78","0.022","0.0003","Priority Check-in and Boarding Privilege"
"554922","0","1780.1500000000000000","1","0","1","0.13","92","13.75","0.00","0.00","1","1","1","0","4.00","","1780.15","222.52","4","1","5","00:01:42.625","0","0","0","0","0","0.00","41","F","true","false","winston-salem","usa","INT","1","8","2023-01-26","2023-04-28","110","102.625","0","0","0","327.51","272.00","599.510","Middle Aged","599.51","599.51","74.94","1.02","0.00","0.00","0","0","0.00","0","0","611.50","0.000","0.0000","Free Meal Included With Hotel Booking"
"554939","0","0","0","0","0","0.00","114","5.25","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:00:39.875","0","0","2","2","0.00","0.00","25","F","false","false","phoenix","usa","PHX","0","8","2023-01-26","2023-05-20","42","39.875","0","2","2","0.00","0.00","0.000","Young Aged","0.00","","0.00","1.02","0.25","0.25","0.18","0.15","0.50","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"554949","0","0","0","0","0","0.00","137","10.00","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:15.25","0","0","3","1","0.00","0.00","27","F","false","true","new york","usa","LGA","0","8","2023-01-26","2023-06-13","80","75.250","0","3","1","0.00","0.00","0.000","Young Aged","0.00","","0.00","1.02","0.13","0.38","0.18","0.05","0.50","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"554956","0","1773.9750000000000000","1","2","5","0.63","174","14.88","1.60","0.00","4","4","1","8","8.00","","7095.90","886.99","1","1","2","00:01:50.625","1","0","0","0","0","70.58","38","M","false","false","houston","usa","HOU","5","8","2023-01-26","2023-07-20","119","110.625","0","1","0","1128.89","2253.00","3381.892","Middle Aged","3381.89","676.38","422.74","1.02","0.00","0.13","0.15","0","0.13","70.58","0.010","689.91","0.075","0.0015","Additional Free Checked Baggage Allowance"
"554961","0","1135.2750000000000000","0","0","4","0.50","163","14.13","0.25","0.00","2","3","1","1","5.50","","2270.55","283.82","5","1","2","00:01:46.75","0","0","1","0","0","0.00","46","F","true","false","des moines","usa","DSM","4","8","2023-01-26","2023-07-08","113","106.750","0","1","0","306.20","5343.00","5649.200","Middle Aged","5649.20","1412.30","706.15","1.02","0.00","0.13","0.15","0","0.13","0","0","1440.55","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"555030","2","23685.260000000000","0","0","1","0.13","103","16.38","0.00","1.00","1","0","2","0","195.50","195.00","23685.26","2960.66","0","0","7","00:09:47.505918","1","1","0","0","0","0.00","25","F","false","false","long beach","usa","LGB","1","8","2023-01-26","2023-05-09","131","587.506","1","1","1","3439.52","0.00","3439.520","Young Aged","3439.52","3439.52","429.94","1.02","0.13","0.13","0","0","0.25","0","0","3508.31","0.000","0.0000","Access to Special Booking Discounts"
"555058","0","3439.6250000000000000","2","0","2","0.25","148","13.75","0.50","0.00","2","1","1","1","131.00","","6879.25","859.91","2","1","15","00:01:42.875","0","0","0","0","0","0.00","19","F","false","false","new york","usa","JFK","2","8","2023-01-26","2023-06-23","110","102.875","0","0","0","1306.46","855.00","2161.460","Student","2161.46","1080.73","270.18","1.02","0.00","0.00","0","0","0.00","0","0","1102.34","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"555075","0","0","0","0","0","0.00","43","7.75","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:00:57.625","0","0","3","0","0","0.00","19","F","false","false","memphis","usa","MEM","0","8","2023-01-26","2023-03-10","62","57.625","0","3","0","0.00","0.00","0.000","Student","0.00","","0.00","1.02","0.00","0.38","0.12","0","0.38","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"555083","0","1515.1450000000000000","1","1","2","0.25","122","11.63","1.00","0.00","2","2","1","2","6.50","","3030.29","378.79","6","1","7","00:01:28","0","0","0","1","0.0","0.00","60","F","true","true","louisville","usa","LOU","2","8","2023-01-26","2023-05-28","93","88.000","0","0","1","521.85","4068.00","4589.850","Middle Aged","4589.85","2294.93","573.73","1.02","0.13","0.00","0","0.10","0.13","0","0","2340.83","0.000","0.0000","Free Meal Included With Hotel Booking"
"555108","0","1602.0900000000000000","1","0","3","0.38","113","12.00","0.67","0.00","3","2","1","2","7.67","","4806.27","600.78","3","1","4","00:01:29.875","0","1","0","1","0.00","0.00","40","F","false","false","fort worth","usa","FTW","3","8","2023-01-26","2023-05-20","96","89.875","0","0","2","830.79","1112.00","1942.790","Middle Aged","1942.79","647.60","242.85","1.02","0.25","0.00","0","0.08","0.25","0","0","660.55","0.000","0.0000","Additional Free Checked Baggage Allowance"
"555135","0","1576.6366666666666667","0","0","6","0.67","167","22.00","0.17","0.00","3","6","1","1","10.33","","4729.91","525.55","5","1","3","00:02:44.222222","0","3","1","0","112.90","0.00","52","F","false","false","houston","usa","EFD","6","9","2023-01-26","2023-07-12","198","164.222","0","1","3","851.24","4388.10","5239.340","Middle Aged","5239.34","873.22","582.15","1.02","0.33","0.11","0.05","0.22","0.44","0","0","890.68","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"555147","0","2740.6200000000000000","1","1","1","0.11","162","26.67","1.00","0.00","1","1","1","1","5.00","","2740.62","304.51","1","1","3","00:03:17.555556","0","0","2","2","0.0","0.00","19","F","false","false","denver","usa","DEN","1","9","2023-01-26","2023-07-08","240","197.556","0","2","2","517.59","104.00","621.590","Student","621.59","621.59","69.07","1.02","0.22","0.22","0.10","0.10","0.44","0","0","634.02","0.000","0.0000","Extended Booking Flexibility Options"
"555151","0","3926.9200000000000000","0","0","6","0.75","137","17.25","0.50","0.00","4","5","1","3","77.25","","15707.68","1963.46","2","1","5","00:02:09.25","0","1","1","1","107.2","0.00","38","F","false","false","baton rouge","usa","BTR","6","8","2023-01-26","2023-06-13","138","129.250","0","1","2","3598.10","2107.80","5705.900","Middle Aged","5705.90","950.98","713.24","1.02","0.25","0.13","0.45","0.10","0.38","0","0","970.00","0.000","0.0000","Priority Check-in and Boarding Privilege"
"555180","0","2265.0500000000000000","0","0","2","0.25","121","13.50","0.00","0.00","1","2","1","0","11.00","","2265.05","283.13","6","2","8","00:01:40.75","0","0","2","1","0.00","0.00","46","F","true","true","houston","usa","IAH","2","8","2023-01-27","2023-05-29","108","100.750","0","2","1","386.41","3042.00","3428.410","Middle Aged","3428.41","1714.21","428.55","1.02","0.13","0.25","0.15","0.15","0.38","0","0","1748.49","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"555186","0","2905.6275000000000000","1","0","4","0.50","131","25.88","0.75","0.00","4","4","1","3","7.25","","11622.51","1452.81","2","1","2","00:03:11.5","0","1","0","0","57.4","0.00","41","F","false","true","portland","usa","PDX","4","8","2023-01-27","2023-06-08","207","191.500","0","0","1","2185.75","1757.60","3943.350","Middle Aged","3943.35","985.84","492.92","1.02","0.13","0.00","0","0.10","0.13","0","0","1005.56","0.000","0.0000","Priority Check-in and Boarding Privilege"
"555187","0","0","0","0","0","0.00","119","14.00","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:44.625","0","0","1","1","0.00","0.00","65","F","true","false","winston-salem","usa","INT","0","8","2023-01-27","2023-05-27","112","104.625","0","1","1","0.00","0.00","0.000","Senior Citizen","0.00","","0.00","1.02","0.13","0.13","0.05","0.05","0.25","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"555191","0","1634.9450000000000000","1","0","2","0.22","167","11.00","0.50","0.00","2","2","2","1","10.00","","3269.89","363.32","4","2","5","00:01:20.777778","0","1","1","1","9.00","0.00","55","F","true","false","new orleans","usa","NBG","2","9","2023-01-27","2023-07-14","99","80.778","0","1","2","1946.88","1557.00","3503.880","Middle Aged","3503.88","1751.94","389.32","1.02","0.22","0.11","0.05","0.08","0.33","0","0","1786.98","0.000","0.0000","Extended Cancellation Window at No Additional Cost"
"555193","1","2502.2800000000000000","1","0","2","0.25","160","15.75","0.50","0.00","2","2","1","1","9.50","","5004.56","625.57","2","1","3","00:01:56.75","1","1","3","1","19.80","21.22","51","M","true","true","jacksonville","usa","JAX","2","8","2023-01-27","2023-07-06","126","116.750","0","4","2","799.25","264.20","1063.445","Middle Aged","1063.45","531.72","132.93","1.02","0.25","0.50","0.18","0.08","0.75","21.22","0.004","542.35","0.030","0.0027","Access to Special Booking Discounts"
"555203","0","0","0","0","2","0.22","141","16.11","0","0.00","0","2","0","0","","","0.00","0.00","8","2","0","00:01:59.888889","0","0","0","0","0","0.00","65","F","false","false","boston","usa","BOS","2","9","2023-01-27","2023-06-18","145","119.889","0","0","0","0.00","3741.00","3741.000","Senior Citizen","3741.00","1870.50","415.67","1.02","0.00","0.00","0","0","0.00","0","0","1907.91","0.000","0.0000","Free Meal Included With Hotel Booking"
"555206","0","4083.4900000000000000","0","0","5","0.63","173","11.25","0.20","0.00","2","5","0","1","6.50","","8166.98","1020.87","4","1","4","00:01:23.375","0","0","0","1","0.0","0.00","46","F","true","false","riverside","usa","RIV","5","8","2023-01-27","2023-07-19","90","83.375","0","0","1","1332.65","2622.00","3954.650","Middle Aged","3954.65","790.93","494.33","1.02","0.13","0.00","0","0.20","0.13","0","0","806.75","0.000","0.0000","Priority Check-in and Boarding Privilege"
"555250","0","3405.5100000000000000","1","0","1","0.13","104","8.63","0.00","0.00","1","1","1","0","5.00","","3405.51","425.69","1","1","3","00:01:04.5","0","0","3","0","0","0.00","29","F","false","false","san diego","usa","NZY","1","8","2023-01-27","2023-05-12","69","64.500","0","3","0","608.07","81.00","689.070","Young Aged","689.07","689.07","86.13","1.02","0.00","0.38","0.10","0","0.38","0","0","702.85","0.000","0.0000","10% Discount on Next Confirmed Booking"
"555257","0","3625.4050000000000000","1","0","4","0.50","121","32.38","0.50","0.25","4","4","1","2","8.40","6.00","14501.62","1812.70","6","1","6","00:10:30.558447","2","1","1","0","0","63.16","29","F","false","true","new york","usa","JFK","4","8","2023-01-27","2023-05-29","259","630.558","1","3","1","2481.29","2287.00","4768.293","Young Aged","4768.29","1192.07","596.04","1.02","0.13","0.38","0.15","0","0.50","63.16","0.004","1215.91","0.030","0.0017","Priority Check-in and Boarding Privilege"
"555275","0","1339.8250000000000000","1","0","2","0.25","59","10.13","0.50","0.00","2","2","1","1","5.50","","2679.65","334.96","2","1","3","00:01:15.75","0","0","0","0","0","0.00","61","F","false","false","chicago","usa","UGN","2","8","2023-01-27","2023-03-28","81","75.750","0","0","0","494.03","544.00","1038.030","Senior Citizen","1038.03","519.02","129.75","1.02","0.00","0.00","0","0","0.00","0","0","529.40","0.000","0.0000","Free Meal Included With Hotel Booking"
"555277","0","4273.0400000000000000","1","1","1","0.11","164","17.00","1.00","0.00","1","1","1","1","8.00","","4273.04","474.78","1","1","3","00:02:05.333333","0","0","1","1","0.0","0.00","60","F","true","true","oakland","usa","OAK","1","9","2023-01-27","2023-07-11","153","125.333","0","1","1","760.90","428.00","1188.900","Middle Aged","1188.90","1188.90","132.10","1.02","0.11","0.11","0.20","0.10","0.22","0","0","1212.68","0.000","0.0000","Extended Booking Flexibility Options"
"555299","0","1301.8200000000000000","1","1","1","0.13","163","10.38","1.00","0.00","1","1","1","1","9.00","","1301.82","162.73","4","1","6","00:01:17.875","0","0","1","0","0","0.00","54","F","true","false","omaha","usa","OMA","1","8","2023-01-27","2023-07-10","83","77.875","0","1","0","251.24","272.00","523.240","Middle Aged","523.24","523.24","65.41","1.02","0.00","0.13","0.05","0","0.13","0","0","533.70","0.000","0.0000","Extended Booking Flexibility Options"
"555301","0","1746.6133333333333333","0","0","4","0.50","156","15.88","0.50","0.00","3","4","1","2","6.67","","5239.84","654.98","3","1","4","00:01:58","0","0","1","0","0","0.00","47","F","true","true","des moines","usa","DSM","4","8","2023-01-27","2023-07-03","127","118.000","0","1","0","741.77","2409.00","3150.770","Middle Aged","3150.77","787.69","393.85","1.02","0.00","0.13","0.05","0","0.13","0","0","803.44","0.000","0.0000","Additional Free Checked Baggage Allowance"
"555310","0","1856.8000000000000000","0","0","6","0.75","126","31.25","0.67","0.17","5","6","1","4","8.83","2.00","9284.00","1160.50","3","1","4","00:06:11.651538","1","3","0","0","66.75","0.00","40","M","true","false","toronto","canada","YYZ","6","8","2023-01-27","2023-06-02","250","371.652","1","1","3","1747.25","3161.25","4908.500","Middle Aged","4908.50","818.08","613.56","1.02","0.38","0.13","0","0.13","0.50","0","0","834.44","0.000","0.0000","Additional Free Checked Baggage Allowance"
"555326","0","3091.4700000000000000","1","0","2","0.22","133","17.22","0.50","0.00","2","2","1","1","5.00","","6182.94","686.99","3","1","4","00:02:08.555556","0","0","0","0","0","0.00","52","M","false","false","atlanta","usa","ATL","2","9","2023-01-27","2023-06-09","155","128.556","0","0","0","1107.90","821.00","1928.900","Middle Aged","1928.90","964.45","214.32","1.02","0.00","0.00","0","0","0.00","0","0","983.74","0.000","0.0000","Free Meal Included With Hotel Booking"
"555334","0","1146.6200000000000000","0","0","1","0.11","160","19.78","0.00","0.00","1","0","3","0","7.00","","1146.62","127.40","0","0","2","00:02:28","0","0","2","0","0","0.00","27","F","false","false","new orleans","usa","MSY","1","9","2023-01-27","2023-07-06","178","148.000","0","2","0","1709.07","0.00","1709.070","Young Aged","1709.07","1709.07","189.90","1.02","0.00","0.22","0.20","0","0.22","0","0","1743.25","0.000","0.0000","Extended Booking Flexibility Options"
"555418","0","0","0","0","0","0.00","80","10.75","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:21.375","0","0","1","1","0.0","0.00","77","F","true","false","jacksonville","usa","JAX","0","8","2023-01-27","2023-04-18","86","81.375","0","1","1","0.00","0.00","0.000","Senior Citizen","0.00","","0.00","1.02","0.13","0.13","0.10","0.10","0.25","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"555428","0","3981.9250000000000000","0","0","3","0.38","136","13.50","0.33","0.00","2","3","1","1","5.50","","7963.85","995.48","4","1","3","00:01:40.5","0","0","2","0","0","0.00","55","F","true","true","new york","usa","LGA","3","8","2023-01-27","2023-06-12","108","100.500","0","2","0","3799.31","2417.00","6216.310","Middle Aged","6216.31","2072.10","777.04","1.02","0.00","0.25","0.20","0","0.25","0","0","2113.54","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"555478","0","3174.7233333333333333","1","0","3","0.38","144","17.50","0.33","0.00","3","3","1","1","107.33","","9524.17","1190.52","4","1","8","00:02:10.875","1","0","2","1","0.0","95.20","31","F","false","false","new york","usa","LGA","3","8","2023-01-27","2023-06-21","140","130.875","0","3","1","2623.71","3627.00","6250.707","Young Aged","6250.71","2083.57","781.34","1.02","0.13","0.38","0.22","0.10","0.50","95.20","0.010","2125.24","0.075","0.0063","Extended Cancellation Window at No Additional Cost"
"555484","0","2119.4600000000000000","0","0","5","0.63","152","21.63","0.60","0.00","4","5","1","3","8.50","","8477.84","1059.73","5","1","4","00:02:41.625","1","0","0","0","0","0.00","41","F","false","false","el paso","usa","BIF","5","8","2023-01-27","2023-06-28","173","161.625","0","1","0","1454.20","6023.00","7477.200","Middle Aged","7477.20","1495.44","934.65","1.02","0.00","0.13","0.10","0","0.13","0","0","1525.35","0.000","0.0000","Priority Check-in and Boarding Privilege"
"555492","0","1255.9550000000000000","2","1","2","0.25","147","13.88","1.00","0.00","2","1","1","2","9.00","","2511.91","313.99","1","1","1","00:01:43.5","0","0","1","1","0.00","0.00","52","F","false","false","atlanta","usa","ATL","2","8","2023-01-27","2023-06-23","111","103.500","0","1","1","460.10","178.00","638.100","Middle Aged","638.10","319.05","79.76","1.02","0.13","0.13","0.20","0.05","0.25","0","0","325.43","0.000","0.0000","10% Discount on Next Confirmed Booking"
"555499","0","2393.1200000000000000","0","1","4","0.50","163","19.25","1.00","0.00","3","4","1","4","7.67","","7179.36","897.42","3","1","5","00:02:23.125","0","1","0","0","15.0","0.00","44","F","true","true","montreal","canada","YMX","4","8","2023-01-27","2023-07-09","154","143.125","0","0","1","1362.55","2315.00","3677.550","Middle Aged","3677.55","919.39","459.69","1.02","0.13","0.00","0","0.10","0.13","0","0","937.78","0.000","0.0000","Priority Check-in and Boarding Privilege"
"555521","0","2444.0650000000000000","1","0","2","0.22","150","12.67","0.50","0.00","2","2","1","1","6.00","","4888.13","543.13","13","1","13","00:01:32.888889","1","0","0","0","0","113.89","51","F","true","false","tulsa","usa","TUL","2","9","2023-01-27","2023-06-27","114","92.889","0","1","0","681.80","7655.00","8336.798","Middle Aged","8336.80","4168.40","926.31","1.02","0.00","0.11","0.25","0","0.11","113.89","0.023","4251.77","0.172","0.0047","Extended Booking Flexibility Options"
"555563","0","1158.8633333333333333","0","0","4","0.44","112","19.67","0.50","0.00","3","4","1","2","7.67","","3476.59","386.29","3","1","3","00:02:26.777778","1","1","1","1","3.15","0.00","51","F","true","true","stockton","usa","SCK","4","9","2023-01-27","2023-05-19","177","146.778","0","2","2","658.81","3011.85","3670.660","Middle Aged","3670.66","917.67","407.85","1.02","0.22","0.22","0.15","0.08","0.44","0","0","936.02","0.000","0.0000","Additional Free Checked Baggage Allowance"
"555587","0","3948.9800000000000000","1","0","4","0.50","140","21.50","0.25","0.00","3","3","1","1","7.67","","11846.94","1480.87","3","1","3","00:02:41.375","1","1","0","1","113.60","0.00","37","F","true","false","miami","usa","OPF","4","8","2023-01-27","2023-06-17","172","161.375","0","1","2","1801.95","2522.40","4324.350","Middle Aged","4324.35","1081.09","540.54","1.02","0.25","0.13","0.20","0.05","0.38","0","0","1102.71","0.000","0.0000","Priority Check-in and Boarding Privilege"
"555600","0","949.7900000000000000","1","0","2","0.25","172","14.00","0.00","0.00","2","2","1","0","7.50","","1899.58","237.45","4","1","5","00:01:43.5","0","1","2","0","775.95","0.00","44","F","true","false","nashville","usa","BNA","2","8","2023-01-27","2023-07-19","112","103.500","0","2","1","326.27","4481.05","4807.320","Middle Aged","4807.32","2403.66","600.92","1.02","0.13","0.25","0.23","0.15","0.38","0","0","2451.73","0.000","0.0000","Extended Booking Flexibility Options"
"555648","0","2070.9120000000000000","1","0","5","0.56","137","27.00","0.40","0.00","5","5","1","2","9.00","","10354.56","1150.51","3","1","3","00:03:22.111111","2","1","0","0","18.4","137.70","42","M","false","false","austin","usa","AUS","5","9","2023-01-27","2023-06-13","243","202.111","0","2","1","2618.96","2475.60","5094.564","Middle Aged","5094.56","1018.91","566.06","1.02","0.11","0.22","0.18","0.10","0.33","68.85","0.013","1039.29","0.097","0.0038","Priority Check-in and Boarding Privilege"
"555656","0","0","0","0","0","0.00","112","8.75","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:06.5","0","0","0","0","0","0.00","32","F","false","false","new york","usa","JFK","0","8","2023-01-27","2023-05-19","70","66.500","0","0","0","0.00","0.00","0.000","Young Aged","0.00","","0.00","1.02","0.00","0.00","0","0","0.00","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"555698","1","3877.3133333333333333","1","0","3","0.38","151","33.00","0.67","0.33","3","3","1","2","7.00","6.00","11631.94","1453.99","4","1","5","00:07:24.087738","2","1","0","1","0.00","4.40","53","M","false","false","new york","usa","LGA","3","8","2023-01-27","2023-06-28","264","444.088","1","2","2","2254.00","2857.00","5110.995","Middle Aged","5111.00","1703.67","638.87","1.02","0.25","0.25","0.30","0.05","0.50","4.40","0.000","1737.74","0.000","0.0000","Access to Special Booking Discounts"
"555710","0","1217.7200000000000000","0","1","3","0.30","154","15.20","0.67","0.00","2","3","1","2","6.00","","2435.44","243.54","5","2","4","00:01:51.5","0","0","0","1","0.00","0.00","48","F","true","false","toronto","canada","YZD","3","10","2023-01-27","2023-06-30","152","111.500","0","0","1","1151.14","4348.00","5499.140","Middle Aged","5499.14","1833.05","549.91","1.02","0.10","0.00","0","0.15","0.10","0","0","1869.71","0.000","0.0000","Complimentary Room or Seat Upgrade on Next Booking"
"555712","0","0","0","0","0","0.00","122","10.13","0","0","0","0","0","0","","","0.00","0.00","0","0","0","00:01:16.125","0","0","0","2","0.00","0.00","71","F","true","false","fresno","usa","FAT","0","8","2023-01-27","2023-05-29","81","76.125","0","0","2","0.00","0.00","0.000","Senior Citizen","0.00","","0.00","1.02","0.25","0.00","0","0.15","0.25","0","0","","0.000","0.0000","10% Discount on Next Confirmed Booking"
"555751","0","2302.5650000000000000","2","0","2","0.25","139","12.38","0.00","0.00","2","1","1","0","7.50","","4605.13","575.64","2","1","6","00:01:33.25","0","0","2","0","0","0.00","41","F","true","false","toronto","canada","YZD","2","8","2023-01-27","2023-06-15","99","93.250","0","2","0","906.09","160.00","1066.090","Middle Aged","1066.09","533.05","133.26","1.02","0.00","0.25","0.28","0","0.25","0","0","543.71","0.000","0.0000","Free Meal Included With Hotel Booking"
